date,position_status,num_contracts,current_price,signal,forecasted_return,atr,stop_loss,carry_spread,carry_multiplier,volume_scanner_triggered,atr_scanner_triggered,structure_scanner_triggered,market_risk_scanner_triggered,any_scanner_triggered,unrealized_pnl,realized_pnl,roll_pnl,daily_total_pnl,cumulative_pnl,equity
2025-08-06,FLAT,0,6.83,NEUTRAL,0.1829071763095706,0.3071428571428572,,0.03000000000000025,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-07,FLAT,0,6.8,NEUTRAL,-1.4877866082572186,0.30214285714285716,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-08,FLAT,0,6.88,NEUTRAL,-0.317241172010462,0.3007142857142858,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-11,FLAT,0,6.86,NEUTRAL,0.0765255327109593,0.28500000000000014,,0.02999999999999936,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-12,FLAT,0,6.98,NEUTRAL,-0.14064069347136124,0.27428571428571447,,0.02999999999999936,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-13,FLAT,0,6.9,NEUTRAL,0.07607080909593149,0.2664285714285716,,0.02999999999999936,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-14,FLAT,0,6.93,NEUTRAL,0.1768966510360988,0.262857142857143,,0.03000000000000025,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-15,FLAT,0,6.92,NEUTRAL,-0.3395134032168262,0.24000000000000002,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-18,FLAT,0,6.93,NEUTRAL,0.08090190346028098,0.23785714285714285,,0.03000000000000025,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-19,FLAT,0,6.88,NEUTRAL,-0.17915086414706075,0.11428571428571425,,0.03000000000000025,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-20,FLAT,0,6.94,NEUTRAL,-0.09818372791503197,0.08428571428571432,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-21,FLAT,0,6.95,NEUTRAL,-0.0797837460165702,0.08071428571428571,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-22,FLAT,0,6.9,NEUTRAL,-0.24232268467970924,0.08142857142857134,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-25,FLAT,0,6.93,NEUTRAL,0.3042832529572526,0.07571428571428562,,0.03000000000000025,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-26,FLAT,0,6.91,NEUTRAL,-0.15104657736820765,0.07571428571428569,,0.03000000000000025,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-27,FLAT,0,6.85,NEUTRAL,0.016130942367777863,0.0821428571428571,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-28,FLAT,0,6.88,NEUTRAL,0.034851918694329284,0.0821428571428571,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-08-29,FLAT,0,6.94,NEUTRAL,0.022154272380691287,0.08499999999999996,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-09-02,FLAT,0,7.08,NEUTRAL,-0.06300763952618874,0.08428571428571432,,0.03000000000000025,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-09-03,SHORT,60,7.04,SHORT,-0.19794499274516722,0.08500000000000003,7.166428571428572,0.040000000000000036,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,542855.0,10542855.0
2025-09-04,LONG,15,6.97,LONG,0.18033297198097045,0.08642857142857142,6.842499999999999,0.040000000000000036,0.25,False,False,False,False,False,0.0,101100.00000000042,0.0,101100.00000000042,643955.0,10643955.0
2025-09-05,FLAT,0,6.9,NEUTRAL,-0.04514289286222708,0.09071428571428568,,0.040000000000000036,0.0,False,False,False,False,False,0.0,-27224.999999999774,0.0,-27224.999999999774,616730.0,10616730.0
2025-09-08,LONG,14,6.89,LONG,0.31783422526300276,0.08928571428571429,6.753928571428571,0.03000000000000025,0.25,False,False,False,False,False,0.0,0.0,0.0,0.0,616730.0,10616730.0
2025-09-09,LONG,14,6.89,LONG,0.22732534111635866,0.08642857142857142,6.760357142857143,0.040000000000000036,0.25,False,False,False,False,False,0.0,0.0,0.0,0.0,616730.0,10616730.0
2025-09-10,LONG,14,6.93,LONG,0.23773084724715407,0.08785714285714288,6.798214285714286,0.040000000000000036,0.25,False,False,False,False,False,14000.000000000013,0.0,0.0,0.0,616730.0,10616730.0
2025-09-11,LONG,14,6.97,LONG,0.20641554605397067,0.09071428571428582,6.833928571428571,0.040000000000000036,0.25,False,False,False,False,False,28000.000000000025,0.0,0.0,0.0,616730.0,10616730.0
2025-09-12,LONG,14,6.97,LONG,0.17818175701130473,0.08928571428571441,6.836071428571428,0.03000000000000025,0.25,False,False,False,False,False,28000.000000000025,0.0,0.0,0.0,616730.0,10616730.0
2025-09-15,FLAT,0,7.05,NEUTRAL,0.1390168790858461,0.09500000000000013,,0.03000000000000025,0.0,False,False,False,False,False,0.0,55090.00000000005,0.0,55090.00000000005,671820.0,10671820.0
2025-09-16,LONG,13,6.99,LONG,0.17250015211206216,0.09714285714285723,6.8475,0.040000000000000036,0.25,False,False,False,False,False,0.0,0.0,0.0,0.0,671820.0,10671820.0
2025-09-17,LONG,13,6.91,LONG,0.37954655416659555,0.09785714285714299,6.8475,0.03000000000000025,0.25,False,False,False,False,False,-26000.000000000022,0.0,0.0,0.0,671820.0,10671820.0
2025-09-18,LONG,13,6.92,LONG,0.19249313076141658,0.09357142857142867,6.849642857142857,0.040000000000000036,0.25,False,False,False,False,False,-22750.00000000009,0.0,0.0,0.0,671820.0,10671820.0
2025-09-19,FLAT,0,6.98,NEUTRAL,-0.04576655781977919,0.09357142857142867,,0.02999999999999936,0.0,False,False,False,False,False,0.0,-4094.9999999999304,0.0,-4094.9999999999304,667725.0,10667725.0
2025-09-22,FLAT,0,6.99,NEUTRAL,0.06482180506710562,0.0864285714285715,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,667725.0,10667725.0
2025-09-23,LONG,14,6.99,LONG,0.23605188130076277,0.08285714285714293,6.860357142857143,0.040000000000000036,0.25,False,False,False,False,False,0.0,0.0,0.0,0.0,667725.0,10667725.0
2025-09-24,FLAT,0,7.26,LONG,0.3881325716135333,0.10071428571428578,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,761315.0,10761315.0
2025-09-25,FLAT,0,7.23,NEUTRAL,-0.04284692613180974,0.11071428571428577,,0.03999999999999915,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,761315.0,10761315.0
2025-09-26,FLAT,0,7.25,NEUTRAL,-0.14288557356156084,0.11571428571428578,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,761315.0,10761315.0
2025-09-29,FLAT,0,7.4,NEUTRAL,0.15775995123864994,0.1285714285714287,,0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,761315.0,10761315.0
2025-09-30,LONG,10,7.29,LONG,0.1938931975925394,0.13500000000000004,7.097142857142857,0.040000000000000036,0.25,False,False,False,False,False,0.0,0.0,0.0,0.0,761315.0,10761315.0
