Date,HG_Price,HG1_logret,DXY_Price,DXY_logret,PMI,PMI_change,LME_Stocks,STOCKS_logret,Realized_Vol_Daily,Realized_Vol_Ann,Vol_Regime,Forecasted_Return,Signal,Model_Alpha,Model_Beta_DXY,Model_Beta_PMI,Model_Beta_STOCKS,Model_R2
2025-04-30,7.2,-5.931657715641939,155.46,-0.06430454854728443,49.0,-1.5,202500,-0.14803851704342197,2.6853209182161613,42.62814803999748,HIGH,-0.019416713549502397,NEUTRAL,0.036391089179905134,-0.0959305951381842,0.0054332110155391605,-0.09152537922708774,0.03968532307470185
2025-05-01,7.25,0.6920442844573758,157.02,0.9984721968035898,49.0,-1.5,200150,-1.1672801108011184,2.6988885273628935,42.84352715812535,HIGH,0.04879859187437535,NEUTRAL,0.03883340645839868,-0.09691290961059554,0.0066736201957549035,-0.09283850637780078,0.040623940852233864
2025-05-02,7.23,-0.27624326959100726,154.67,-1.5079370720061167,49.0,-1.5,197700,-1.231635526201145,2.4399896105088663,38.73363426592688,NORMAL,0.01944607862789876,NEUTRAL,0.030954788923029546,-0.09640495606227248,0.01537972936162331,-0.0923673341230476,0.0395642484759412
2025-05-05,7.25,0.276243269591008,154.02,-0.4211350938944194,49.0,-1.5,197700,0.0,2.257979791374504,35.84431796031867,NORMAL,0.2674061758534262,LONG,0.0324613816096672,-0.09534027317539226,0.014899040788831475,-0.09217517734390303,0.03918558763157953
2025-05-06,7.37,1.6416237334661947,153.16,-0.5599337502010407,49.0,-1.5,197300,-0.2025317148001599,2.0383456587732667,32.35773419461312,NORMAL,0.04779824341168256,NEUTRAL,0.03300623181905467,-0.09545208717444349,0.016937474734666447,-0.09100683678001556,0.038477322418109194
2025-05-07,7.2,-2.3336680179235616,153.99,0.5404538631227789,49.0,-1.5,195625,-0.8525851734152039,2.0983249159462365,33.30987538442552,NORMAL,0.08121981806415635,NEUTRAL,0.03218904497598955,-0.09638006566129591,0.0156570963022738,-0.09159042547745652,0.03888622924777785
2025-05-08,7.18,-0.2781642961876914,156.97,1.916703904679402,49.0,-1.5,193975,-0.8470276514404752,2.076073544642608,32.95664581562815,NORMAL,0.03945747196747806,NEUTRAL,0.03450628695121257,-0.09711087608177088,0.013716706518763472,-0.0914984160603632,0.038742119440076106
2025-05-09,7.25,0.9702085806450668,156.25,-0.4597415670604712,49.0,-1.5,194275,0.1545396315292874,2.073927047953802,32.92257123705653,NORMAL,-0.10831898218089242,NEUTRAL,0.033666916384519685,-0.09908534713246057,0.019102291744659772,-0.09041595119903911,0.03844062886244981
2025-05-12,7.25,0.0,159.68,2.1714523946642936,49.0,-1.5,191775,-1.2951871249945943,1.829300893015069,29.039251416157473,NORMAL,0.03533945876481256,NEUTRAL,0.031216779934650392,-0.09654765501015596,0.017487858917838606,-0.09080197011342961,0.03837458351240608
2025-05-13,7.31,0.8241804895103568,156.34,-2.1138689770969465,49.0,-1.5,190750,-0.5359139680793606,1.829300893015069,29.039251416157473,NORMAL,-0.085477182288674,NEUTRAL,0.031923621528405416,-0.09728734327654329,0.01583348511635055,-0.0908009785738986,0.0383934376444256
