Date,HG_Price,HG1_logret,DXY_Price,DXY_logret,PMI,PMI_change,LME_Stocks,STOCKS_logret,Realized_Vol_Daily,Realized_Vol_Ann,Vol_Regime,Forecasted_Return,Signal,Model_Alpha,Model_Beta_DXY,Model_Beta_PMI,Model_Beta_STOCKS,Model_R2
2024-11-07,6.63,2.5975486403260737,156.31,-2.233209999286361,50.1,0.30000000000000426,272525,-0.009173049586760731,1.4695838678646516,23.328920670733645,NORMAL,-0.20261030048752016,SHORT,0.03103880080701061,-0.10013218003904188,0.014928249568769265,-0.07977511805058288,0.03645371282745957
2024-11-08,6.52,-1.6730428259209607,159.07,1.7503142002889298,50.1,0.30000000000000426,272400,-0.04587787390649762,1.4957682566892894,23.74458495710691,NORMAL,0.27963336164543223,LONG,0.02501292108567855,-0.11177169209318272,0.014275573346831591,-0.0793747083961085,0.03736661018412135
2024-11-11,6.44,-1.2345835822299267,160.68,1.0070452580812361,50.1,0.30000000000000426,271875,-0.19291724324087905,1.475089294719828,23.416316612653965,NORMAL,-0.16923395816492537,SHORT,0.026447838979170038,-0.1165127392281942,0.015405789731745563,-0.07913112820897444,0.03783764425931668
2024-11-12,6.32,-1.8809331957496227,162.0,0.8181525741302589,50.1,0.30000000000000426,271225,-0.23936671344341512,1.5020847140216447,23.844855608717083,NORMAL,-0.07603002627930541,NEUTRAL,0.023537806710696288,-0.11904999912719748,0.014698291041727783,-0.08247793989691324,0.03899805136888512
2024-11-13,6.28,-0.634922767865878,163.82,1.1171928855071789,50.1,0.30000000000000426,273100,0.6889293771144968,1.4638052873114478,23.237188548285257,NORMAL,-0.05211421772155429,NEUTRAL,0.022450307352819457,-0.12044718749474236,0.014417692225660209,-0.08210976150678397,0.03861956768682262
2024-11-14,6.31,0.4765696073014425,164.58,0.4628510090111103,50.1,0.30000000000000426,272200,-0.3300938262293626,1.4366842612786916,22.806655607183767,NORMAL,-0.16867957985788423,SHORT,0.020094674376299176,-0.12214751350994403,0.013932426576384584,-0.08199918744647858,0.03870956914714485
2024-11-15,6.29,-0.31746058407725425,165.14,0.3396824811715415,50.1,0.30000000000000426,271875,-0.11946883744171313,1.3931975782142016,22.11632591479342,NORMAL,-0.006971826254036088,NEUTRAL,0.018875985323647322,-0.12332117942607498,0.013887420056428443,-0.08199273232205474,0.03890525201044093
2024-11-18,6.35,0.9493742192251143,163.89,-0.7598127913546568,50.1,0.30000000000000426,271525,-0.12881856768487845,1.4165523963510414,22.487072159024734,NORMAL,-0.009161406935467332,NEUTRAL,0.018728761027790333,-0.12341413818331874,0.01409002873892054,-0.08206695816895955,0.038971720908040686
2024-11-19,6.35,0.0,162.88,-0.6181737713578006,50.1,0.30000000000000426,271975,0.1655934141046542,1.4100590835030735,22.38399401314075,NORMAL,0.12752070303246918,NEUTRAL,0.019300580307250983,-0.12302839128216492,0.013907448557918665,-0.08204828660820902,0.038905858168917784
2024-11-20,6.4,0.7843177461026098,164.38,0.9167087358195933,50.1,0.30000000000000426,271850,-0.045970671521672904,1.4252266144826489,22.624771102989698,NORMAL,0.08623046616041566,NEUTRAL,0.019351071302485295,-0.12325255347539206,0.014250506418264183,-0.08205189169132043,0.03895435379095469
2024-11-21,6.33,-1.09977542095414,164.16,-0.13392587379491824,50.1,0.30000000000000426,272625,0.2846780929863552,1.4383404935084882,22.832947478744238,NORMAL,-0.08474024939043323,NEUTRAL,0.020041269282865523,-0.12304969517241239,0.014158623716307751,-0.08204415100874055,0.03893013355218966
2024-11-22,6.29,-0.6339165443735654,165.63,0.891482298165825,50.1,0.30000000000000426,272525,-0.03668715073709169,1.4370640639856254,22.812684788242663,NORMAL,0.016074862789788306,NEUTRAL,0.01868025195709433,-0.123043624172416,0.014562648331001238,-0.0823839597306664,0.039252667634380733
